measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2009,105183.67079736764,115701.51604208969,94690.95689489966
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2010,47262.653428307174,52060.04885717132,42398.54024713008
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2010,61649.58743531516,68535.16860988658,55226.505413047686
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2010,108912.24086362234,120364.13454614338,98039.66656259933
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2011,48786.10435085348,53655.36581497005,43783.08373585483
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2011,63442.78828041369,70566.99930370915,56682.9697143551
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2011,112228.89263126715,123322.45705322862,101041.3792364817
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2012,49908.31514755464,54762.3624997816,44588.668122582945
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2012,64716.276082618744,72046.82603857276,58164.81175753597
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2012,114624.59123017338,126251.0903479375,102903.22168592487
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2013,50019.69494446645,54993.3415703218,44842.7424566401
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2013,64899.78049127533,72209.94231550106,58118.20193843445
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2013,114919.47543574178,126456.18799079266,103525.65305958845
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2014,49148.170126997094,54223.84189480473,44204.43954098451
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2014,63559.59759344129,70655.84597605826,56598.00707180328
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2014,112707.7677204384,124523.23703107706,101330.70961935825
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2015,48374.781647104624,53416.35034617844,43477.07360838231
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2015,62626.9699113121,69967.10601104857,55530.370314999804
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2015,111001.75155841673,122944.18283757847,99584.39104155406
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2016,47971.029074867416,52825.975893051254,43095.881891760626
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2016,62211.29648478325,69098.81727263385,55415.63607009401
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2016,110182.32555965066,121349.73524241606,99184.50392881194
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2017,47593.19709886625,52629.30415186035,42519.633383173525
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2017,61834.48592014113,68900.32301908819,55028.913853996215
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2017,109427.68301900738,120848.46497756675,98486.62899329554
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2018,47604.92670326528,52624.25098979318,42641.95435617437
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2018,61741.89512823464,68527.94424632801,55167.94218209917
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2018,109346.82183149992,120372.53200620988,98425.11110802682
5,Prevalence,93,Kingdom of Sweden,1,Male,14,45-49 years,558,Mental disorders,1,Number,2019,48197.8358043155,53341.93469799407,43372.91624094594
5,Prevalence,93,Kingdom of Sweden,2,Female,14,45-49 years,558,Mental disorders,1,Number,2019,62289.70681943107,69437.47702539097,55359.11552123172
5,Prevalence,93,Kingdom of Sweden,3,Both,14,45-49 years,558,Mental disorders,1,Number,2019,110487.54262374657,121743.9555401622,98948.89276057458
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2008,41446.81416777779,45080.759991267914,37476.30125724497
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2008,54296.661788344274,59786.368006340876,49246.07220466388
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2008,95743.47595612207,104336.56744237196,87502.74004631267
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2009,41737.45534183959,45446.181119721834,37805.36229088328
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2009,54609.43494208938,60081.49135906989,49088.89345202696
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2009,96346.89028392897,105053.43563585468,87855.64411025755
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2010,41767.17816143791,45698.295106955724,37671.39267984084
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2010,54642.22829234118,60130.60235963043,49296.94965896622
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2010,96409.4064537791,105025.46928687564,87895.54887877814
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2011,41779.66015917737,45682.974837109585,37737.28972354064
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2011,54637.07648665708,59816.35609969708,49377.626135003695
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2011,96416.73664583445,105029.1848414041,87896.28210386765
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2012,42171.826722257705,45946.1885544781,38294.6755206278
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2012,54834.854343773084,60232.11938696577,49457.91004041151
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2012,97006.68106603077,105747.37215643299,88164.1361543668
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2013,43147.04030951732,47116.15402145438,39131.372009948325
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2013,55678.787535863696,61487.69822562011,50115.34913056156
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2013,98825.827845381,108129.67104458479,89705.48829000717
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2014,44665.176816977335,48962.688427075744,40521.45059601055
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2014,57477.64709135486,63450.82677668652,51601.52910492412
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2014,102142.8239083322,111865.62861336439,92686.67504156718
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2015,46455.64145123599,51025.763982270204,41935.660442760316
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2015,59256.98020081616,65870.18759576346,53361.21392139534
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2015,105712.62165205217,115904.49435694641,95887.09806195609
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2016,47946.31377265093,52397.83603238445,43386.0954698084
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2016,60971.30441463758,67228.14380959352,55159.64115594131
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2016,108917.6181872885,119155.89738339355,98736.52987692386
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2017,48989.42100770041,53493.75299948525,44329.41081686833
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2017,62270.62749243194,69223.64279869587,56133.6728542113
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2017,111260.04850013235,121615.21744923916,101316.18594485577
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2018,49166.51218073265,53778.96034326321,44578.58586959475
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2018,62519.600843493354,69000.0138167131,56255.62395835097
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2018,111686.11302422601,121867.14367070828,101301.23283683509
5,Prevalence,93,Kingdom of Sweden,1,Male,15,50-54 years,558,Mental disorders,1,Number,2019,48357.47760022138,52981.29698083041,43720.183998265464
5,Prevalence,93,Kingdom of Sweden,2,Female,15,50-54 years,558,Mental disorders,1,Number,2019,61204.918463102484,67735.47118604032,54862.57874031002
5,Prevalence,93,Kingdom of Sweden,3,Both,15,50-54 years,558,Mental disorders,1,Number,2019,109562.39606332386,119855.76695482121,99395.52764911951
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2008,40699.7392395626,44471.886889607726,36980.00569311376
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2008,54225.38612745729,59738.091093386356,48931.65271833718
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2008,94925.1253670199,103523.97463558444,86735.84255403576
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2009,39975.408340252055,43741.510731803144,36334.90568171669
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2009,53382.059965904984,58619.89634133183,48336.78876097558
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2009,93357.46830615702,101442.32358670671,85543.07145461871
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2010,39737.74346514376,43582.354891905255,36018.30232374259
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2010,53139.17526553561,58632.46337672075,47836.8043931764
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2010,92876.91873067935,101495.01105551826,84879.32741980562
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2011,40115.603291864194,43993.596601140154,36384.79736276608
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2011,53319.78719468746,58790.13020750458,48103.91578522054
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2011,93435.39048655165,102212.20630543472,85484.27267731284
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2012,40372.283728010596,44023.71652879154,36650.50194230723
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2012,53486.632165136456,59146.168751756544,48371.46910745213
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2012,93858.91589314703,102377.550847857,85685.0625115196
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2013,40512.05679946673,44332.66944760002,36812.53788035563
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2013,53434.49705257262,58983.96489423478,47992.34596372701
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2013,93946.55385203933,102770.3668579049,85442.6696219734
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2014,40923.682327617076,44846.605274966816,37172.88539155311
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2014,53589.633243191005,59301.27341983024,48146.28595005993
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2014,94513.31557080809,103403.7183059832,86117.16297860692
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2015,41004.026651012806,45052.33490037665,37148.808646710655
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2015,53464.598304417246,59186.7476601216,47646.79772820337
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2015,94468.62495543006,103644.05410334331,85990.66061021088
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2016,40876.292411812676,44762.03580866593,37288.97896988151
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2016,53335.5117216504,58885.62867038647,48002.28460273999
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2016,94211.80413346308,102922.14041541547,85895.93371377324
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2017,41111.19409000428,45296.25929076502,37120.112587203126
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2017,53440.079774210826,59381.280995160465,47989.8274336578
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2017,94551.27386421511,103964.43244257268,86072.57244696145
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2018,41993.742876813245,46257.70296154286,38281.81188552167
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2018,54191.25697032961,59733.11311967152,48756.428114049806
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2018,96184.99984714284,105155.83726173479,87700.40534318583
5,Prevalence,93,Kingdom of Sweden,1,Male,16,55-59 years,558,Mental disorders,1,Number,2019,43544.2215683773,47633.74961468908,39560.44758385606
5,Prevalence,93,Kingdom of Sweden,2,Female,16,55-59 years,558,Mental disorders,1,Number,2019,55879.349390502,61859.64855158905,49972.05770944882
5,Prevalence,93,Kingdom of Sweden,3,Both,16,55-59 years,558,Mental disorders,1,Number,2019,99423.57095887931,109122.94580742723,89977.24440656509
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2008,42539.48478687707,46959.972863997566,38297.168683676195
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2008,57214.63583965806,63638.48555450997,51483.05477243415
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2008,99754.12062653512,109882.40206483818,90375.21095456833
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2009,42222.71545302113,46580.006658754726,37934.47412243045
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2009,57113.33932527438,63259.54508768882,50980.02633720184
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2009,99336.0547782955,109129.41585177423,89790.7156563511
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2010,41485.462299938124,45876.07551504687,37232.602023833504
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2010,56242.56607307604,62484.38183964547,50131.64205971049
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2010,97728.02837301418,107658.00864455359,88353.35339921158
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2011,40432.2179642312,44574.958846011876,36160.839502098424
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2011,54792.84575296207,60961.81720328762,48888.935771801785
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2011,95225.06371719328,104532.32204664644,85881.62942066426
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2012,39666.878920025,43832.79371508143,35608.977812089106
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2012,53529.43917389533,59529.83132856454,48000.22118543805
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2012,93196.31809392032,102348.46487773862,84449.9664906207
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2013,39132.39246661081,43025.15821960746,34871.61914448882
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2013,52419.00405051407,58393.23051007248,47055.941099768825
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2013,91551.39651712489,100951.66486703395,82770.7359748919
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2014,38593.063407689944,42649.25964551071,34444.27259221446
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2014,51435.85570832597,57410.84029491361,45820.549891102586
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2014,90028.91911601591,99531.08644532324,81219.21859737244
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2015,38398.24235465266,42605.8807796324,34240.425219481585
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2015,51128.65550906898,57263.421997149,45314.37818290232
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2015,89526.89786372166,99329.22026033423,80505.61931553678
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2016,38599.44165601202,42794.43338003746,34575.19617501834
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2016,51162.60800501379,57010.6557063609,45703.98856516296
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2016,89762.0496610258,99319.66216798112,81038.51247731336
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2017,38510.040912077384,42896.85648297969,34528.24919361354
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2017,51113.104282375105,56950.36862516716,45637.130303829836
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2017,89623.14519445249,98920.17560963138,81162.30098233414
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2018,38520.41935481256,42695.955352238554,34718.25761342919
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2018,50856.12841139982,56457.30703198103,45631.28584616978
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2018,89376.54776621237,98644.06091276773,80963.5587629933
5,Prevalence,93,Kingdom of Sweden,1,Male,17,60-64 years,558,Mental disorders,1,Number,2019,38922.18036072448,42998.078786739046,34947.93256631885
5,Prevalence,93,Kingdom of Sweden,2,Female,17,60-64 years,558,Mental disorders,1,Number,2019,50765.28913066855,56670.93753449435,44979.97902053659
5,Prevalence,93,Kingdom of Sweden,3,Both,17,60-64 years,558,Mental disorders,1,Number,2019,89687.46949139303,98741.68179512357,80929.10165098679
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2008,600745.1740677097,640637.9696158647,561092.4721222618
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2008,782887.3575664394,828696.437492503,736743.9842683839
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2008,1383632.5316341491,1468169.3650211438,1300598.9809554578
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2009,605312.1816889008,645347.4939609468,566462.658025766
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2009,788129.4975250268,835636.5075728697,741158.0117681128
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2009,1393441.6792139274,1479095.3382324742,1310014.4857591845
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2010,609947.3214265979,650349.9465209072,570312.612229773
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2010,793219.4374349384,842960.8707750589,743787.0295784549
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2010,1403166.758861536,1488970.5622880862,1318365.0031752654
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2011,614944.4619285407,657009.2617054865,574458.2662145483
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2011,797878.0864036109,845911.094455602,748784.858765136
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2011,1412822.5483321515,1498129.1587744101,1327270.1039854311
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2012,620486.9180044286,662329.2625541033,579916.0356833739
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2012,802254.5354922735,851551.9921685193,753004.9949983096
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2012,1422741.4534967022,1512742.2763743838,1338047.3653744198
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2013,626486.3707235414,668623.4420667074,585327.801215229
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2013,806713.4953222325,858061.892341507,757607.4879960958
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2013,1433199.866045774,1524613.694670804,1347180.8241815732
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2014,632778.16607974,675854.2128682672,591039.3161313595
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2014,811240.7127260962,863184.5326606564,761206.5296618079
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2014,1444018.8788058362,1537790.8519405366,1356385.2758233526
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2015,639428.9534442347,684009.9825239828,596790.8127452604
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2015,816580.72031786,871833.8189496511,765070.998605151
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2015,1456009.6737620942,1553336.8506238714,1369376.7331801292
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2016,645651.5728585712,690486.8913364032,603011.4819504175
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2016,822162.1605470622,872916.571228074,773426.1328904488
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2016,1467813.733405633,1559412.0172164228,1382713.884081731
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2017,651333.4156084538,693594.4052078273,608023.7973891656
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2017,827670.9451337662,879503.1249339554,778890.5337649611
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2017,1479004.36074222,1570796.7479604245,1391429.1246386298
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2018,658711.6625755044,703012.9260463887,615578.6318949113
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2018,833527.5785540965,885915.7069127895,783881.862996531
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2018,1492239.2411296002,1587135.9639850901,1402182.2296751388
5,Prevalence,93,Kingdom of Sweden,1,Male,22,All ages,558,Mental disorders,1,Number,2019,668237.4118629,714353.275760765,624233.9377918177
5,Prevalence,93,Kingdom of Sweden,2,Female,22,All ages,558,Mental disorders,1,Number,2019,839390.4477693171,891732.1950311543,786934.1964672924
5,Prevalence,93,Kingdom of Sweden,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1507627.859632217,1603398.505070735,1415943.4470519193
5,Prevalence,93,Kingdom of Sweden,1,Male,160,85+ years,558,Mental disorders,1,Number,2008,9125.1336489577,10097.849337037735,8213.767764263866
5,Prevalence,93,Kingdom of Sweden,2,Female,160,85+ years,558,Mental disorders,1,Number,2008,24288.51241417244,27136.405768671793,21677.535485488486
5,Prevalence,93,Kingdom of Sweden,3,Both,160,85+ years,558,Mental disorders,1,Number,2008,33413.64606313014,36900.54670013141,30039.124969755158
5,Prevalence,93,Kingdom of Sweden,1,Male,160,85+ years,558,Mental disorders,1,Number,2009,9349.605841865417,10323.753646300836,8401.21784214273
5,Prevalence,93,Kingdom of Sweden,2,Female,160,85+ years,558,Mental disorders,1,Number,2009,24627.345924075784,27501.32834595893,21906.06304749154
5,Prevalence,93,Kingdom of Sweden,3,Both,160,85+ years,558,Mental disorders,1,Number,2009,33976.9517659412,37655.91438757423,30481.75128444346
5,Prevalence,93,Kingdom of Sweden,1,Male,160,85+ years,558,Mental disorders,1,Number,2010,9558.707661072056,10566.619199949871,8553.860430427501
5,Prevalence,93,Kingdom of Sweden,2,Female,160,85+ years,558,Mental disorders,1,Number,2010,24869.772067476013,27803.308535012497,22179.11035405043
5,Prevalence,93,Kingdom of Sweden,3,Both,160,85+ years,558,Mental disorders,1,Number,2010,34428.47972854808,38254.59981522604,31002.31866303189
5,Prevalence,93,Kingdom of Sweden,1,Male,160,85+ years,558,Mental disorders,1,Number,2011,9716.039254760983,10767.4653971372,8769.883304303303
5,Prevalence,93,Kingdom of Sweden,2,Female,160,85+ years,558,Mental disorders,1,Number,2011,24964.49893669804,27920.40594797212,22168.051051888746
